Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long
403474,27-11-2020 02:20,584000000000.0,Haley Group,misc_pos,27.11,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",22-07-1936,af2ba8267ccad7fd97b99eecda03b552,1385518800,44.311471,-88.589331
1267029,10/6/2020 5:02,30600000000000.0,Smith-Stokes,misc_pos,5.85,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,13-02-1966,d4596f3928f9a8b3d0410d373ed37dec,1370840520,40.144078,-92.596078
31069,1/7/2020 15:11,4.39e+18,Cartwright PLC,kids_pets,111.38,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,24-06-1966,bd51ba749b0bcbb0af7823f9f802fadf,1372691491,36.525178,-96.859346
365103,9/11/2020 21:43,4450000000000000.0,Deckow-Dare,food_dining,61.54,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",17-08-1986,f3d731c452d0821f5530ef716138d422,1384033402,37.586217,-75.027969
323059,22-10-2020 14:54,4810000000000.0,Terry-Huel,shopping_net,9.86,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,7/2/1984,e9bbc1b3ced52e477fd9e448a32c9071,1382453679,31.794198,-85.491802
1123016,12/4/2020 21:33,4990000000000.0,Gulgowski LLC,home,32.25,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626,Energy engineer,13-12-1960,013d8986d9d00cb546d516e0aed9e70b,1365802382,39.365584,-78.557159
159759,25-03-2019 18:53,4010000000000000.0,Howe Ltd,misc_pos,4.01,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,31-05-1994,5fb2a141f11b83ca61f4bbfc4708a989,1332701624,30.298122,-91.804603
271505,29-09-2020 16:14,4.54e+18,Tromp Group,travel,7.76,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,18-07-1972,a3494a48e4f42505f873415ac877982b,1380471279,35.047876,-105.35017
361829,8/11/2020 21:57,676000000000.0,Johns Inc,entertainment,21.13,Donald,Evans,M,1287 Michael Roads,Washoe Valley,NV,89704,39.2669,-119.8174,4290,Animal nutritionist,10/12/1989,45b7e1edae8e6362314e95fb5a346cf2,1383947866,39.035874,-119.139364
6470,23-06-2020 02:58,4550000000000000.0,Friesen Inc,shopping_pos,189.9,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,29-05-1968,3f637ed6dd562388e184cadb1c594c87,1371956319,40.670419,-82.570736
126749,11/3/2019 7:17,4510000000000000.0,Corwin-Collins,gas_transport,51.15,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",12/7/1926,9e5ee3a051c9ce904a6d2c2742d94e39,1331450220,32.494193,-81.575892
450868,8/12/2020 13:24,4920000000000000.0,Johns-Hoeger,entertainment,54.38,Joel,Rivera,M,121 Solis Summit Apt. 934,Tryon,OK,74875,35.8759,-96.9623,1165,"Psychotherapist, child",11/11/1944,f7908c0cefe73a0b40f56f2e5c0ee270,1386509091,35.746777,-97.212214
478956,14-12-2020 21:14,2660000000000000.0,"O'Connell, Botsford and Hand",home,45.68,Alan,Howard,M,04139 Johnson Prairie Suite 401,Detroit,MI,48206,42.3749,-83.1087,673342,Trading standards officer,1/11/1946,76eb15f52c249c9429c869a84d81929c,1387055641,41.764141,-82.734132
140752,9/8/2020 18:36,213000000000000.0,Morissette LLC,entertainment,9.64,Thomas,Sullivan,M,464 Newman Crossroad,Milwaukee,WI,53228,42.9676,-88.0434,817312,"Accountant, chartered public finance",18-03-2004,e44ec5e0724ce500dbd16fd40954f65e,1376073361,43.620594,-87.381171
659916,7/10/2019 19:37,4.81e+18,"Bahringer, Schoen and Corkery",shopping_pos,3.09,Julie,Sanchez,F,916 Charles Road,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,28-07-1988,daeab147f0398786bf99859d130feb08,1349638659,39.401945,-83.327947
149041,11/8/2020 21:42,213000000000000.0,Erdman-Ebert,personal_care,90.0,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,28-01-1971,fb8486877df3acbd6e974491bdb65d40,1376257326,27.108847,-98.528855
490254,17-12-2020 11:51,30200000000000.0,Boyer PLC,misc_pos,120.61,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,7/6/1966,cd9f9f8a08ce5a928e6a1160b516be4c,1387281116,47.708085,-95.768722
530645,16-08-2019 20:28,4660000000000000.0,"Klocko, Runolfsdottir and Breitenberg",health_fitness,78.86,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,4/11/1945,d0dd36d2d2d841755dd1de2f4bea8430,1345148934,39.68179,-79.845473
693532,22-10-2019 21:01,3580000000000000.0,White and Sons,home,133.79,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,24-10-1981,a0c418630dfe2ad6a716e3739f3a5296,1350939679,33.243099,-112.045576
531194,17-08-2019 00:55,3550000000000000.0,"Lehner, Mosciski and King",misc_net,3.9,Jacob,Patel,M,54822 Hill Forks,Dieterich,IL,62424,39.0319,-88.4074,2092,"Psychologist, clinical",30-04-1962,4d0ae30c8d1dcb4f5a04d31f8c6d6ddb,1345164950,39.115638,-88.86984
436648,14-07-2019 09:16,4640000000000000.0,Auer-Mosciski,grocery_pos,83.77,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",23-04-1987,301652898df47b03a08a3e40847f4701,1342257395,38.377046,-109.327584
722605,4/11/2019 13:28,4.81e+18,"Prosacco, Kreiger and Kovacek",home,42.47,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,31-08-1985,cc1953d1d4c0b7a8f01a0438fe3c4d9a,1352035684,37.452662,-94.718682
1126396,13-04-2020 22:07,30100000000000.0,"Witting, Beer and Ernser",home,69.42,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,26-10-1987,ad2fd23843e4f0dbd9093fadacdffca3,1365890879,40.294325,-77.941507
281446,19-05-2019 05:42,4810000000000.0,Emmerich-Luettgen,grocery_net,30.05,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,7/2/1984,20df453bbc63b3c780520204acf131f5,1337406173,31.456031,-84.992646
117198,1/8/2020 15:39,4920000000000000.0,Abernathy and Sons,food_dining,8.38,Joel,Rivera,M,121 Solis Summit Apt. 934,Tryon,OK,74875,35.8759,-96.9623,1165,"Psychotherapist, child",11/11/1944,8eaa6b95be795e14903b8e28967ec2da,1375371587,35.68579,-97.521754
199445,30-08-2020 17:17,6010000000000000.0,Bechtelar-Rippin,food_dining,95.32,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",6/7/1952,df0b074149a2419422f9b4b19fdc2094,1377883020,35.767225,-98.839218
950010,15-01-2020 21:14,30400000000000.0,Little Ltd,kids_pets,4.22,John,Nichols,M,00821 Joanna Meadow,Dalton,WI,53926,43.6718,-89.1918,1628,Civil Service fast streamer,30-09-1967,bb3287c7722bce31a4f32726e0d13bd8,1358284498,44.186107,-88.857345
1062999,17-03-2020 02:19,6010000000000000.0,Cummings Group,grocery_net,88.38,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,8/4/1993,0f8c9b9b52abefd47492e62d2c90608c,1363486753,33.464609,-91.820268
547708,29-12-2020 18:44,3540000000000000.0,Effertz LLC,entertainment,11.53,Mark,Nguyen,M,62631 Ashley Ramp Apt. 965,Sea Island,GA,31561,31.1989,-81.3322,298,"Engineer, structural",22-04-1963,ade3a5487f3b407c1f9aa42f81da39d4,1388342675,30.28546,-80.838185
1080932,24-03-2020 17:30,6010000000000000.0,Erdman-Ebert,personal_care,79.49,Robert,Long,M,529 Joshua Knoll Apt. 511,Lonetree,WY,82936,41.0552,-110.1603,49,Research scientist (physical sciences),5/7/1981,ef752d6da50cf6ae4b0011dadf464793,1364146211,40.4197,-109.743091
474046,27-07-2019 20:10,2700000000000000.0,Bode-Schuster,kids_pets,1.81,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",9/3/1988,3ae8895ee9d248765994bf2ab962adc7,1343419838,37.007801,-81.61844
223634,8/9/2020 17:29,3550000000000000.0,Crooks and Sons,personal_care,2.11,Jordan,May,M,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,5/7/1984,4475b97592e91783ea02d1c83b3983a4,1378661357,33.492549,-96.997708
194932,28-08-2020 23:44,4640000000000.0,Streich Ltd,home,54.52,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,13-06-1951,e9f1f2aae382e1afbf49c6a5df8f46eb,1377733452,30.172607,-91.245891
365074,9/11/2020 21:36,3500000000000000.0,"Bradtke, Torp and Bahringer",personal_care,48.55,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,31-05-1999,36b7377add6cc04687eef2d32996988b,1384033014,47.529183,-116.306887
409110,4/7/2019 16:06,30600000000000.0,"Dare, Casper and Bartoletti",kids_pets,83.37,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,13-02-1966,1faa9f048cf92d60b2082f4cf7cd5290,1341418010,39.855437,-92.862295
856898,16-12-2019 15:59,4760000000000.0,"Bins, Balistreri and Beatty",shopping_pos,5.88,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,20-06-1985,e0890fea7ebc19016572bb2d190c0aee,1355673598,33.772132,-96.172222
265348,27-09-2020 16:09,30400000000000.0,Rau-Grant,kids_pets,37.95,Samuel,Sandoval,M,0005 Morrison Land,Mounds,OK,74047,35.8896,-96.0887,7163,Fitness centre manager,5/2/1982,aac06ecbbff3ebeaf7c6b8606c98ec8f,1380298187,36.049408,-95.903396
803576,5/12/2019 8:02,4710000000000000.0,"Tillman, Dickinson and Labadie",gas_transport,45.99,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",4/2/1967,5323acad0a50666d36d2adfa3a27c7a6,1354694527,36.547154,-83.160698
172834,31-03-2019 21:03,375000000000000.0,Pouros-Conroy,shopping_pos,14.19,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",14-12-1976,3629e5dac833e2191bcb334a4bc51b50,1333227825,46.588614,-97.23908
203223,31-08-2020 17:05,36100000000000.0,"Dare, Casper and Bartoletti",kids_pets,174.96,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,26-06-1926,a68c1a858c0d93e40f74c2dde2b0ff8a,1377968702,37.495828,-83.393363
635535,27-09-2019 22:35,38800000000000.0,Stark-Koss,home,55.07,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,12/12/1971,603e6426277667c787a14704bf28c57c,1348785300,42.130122,-74.014707
305665,14-10-2020 17:34,4.46e+18,Gaylord-Powlowski,home,79.11,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,19-05-1987,9e9684f7209c9411780683dc9d573e88,1381772061,38.027443,-120.419124
1046446,9/3/2020 22:23,3520000000000000.0,Thiel Ltd,travel,1.61,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",6/5/1929,2efe3a4bf70f4ccfefef9c564d2348aa,1362867837,40.208792,-124.988316
962593,23-01-2020 07:35,3600000000000000.0,Murray Ltd,grocery_net,37.56,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,27-12-1985,dce8e91dfd4b35e2bb46ba51bfaf7544,1358926532,36.856095,-96.523329
98099,25-07-2020 20:29,4810000000000.0,Watsica LLC,personal_care,3.84,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,7/2/1984,6ccea884ab8dd097c879f646937b2bd1,1374784162,32.168167,-85.807583
443609,7/12/2020 9:58,180000000000000.0,Dibbert-Green,entertainment,13.74,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,15-02-1964,66759fe7b8b265216e01955f5d07bcef,1386410282,39.957091,-76.659298
226732,24-04-2019 18:28,371000000000000.0,Dare-Gibson,health_fitness,131.4,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,6/3/1984,d5ef88d98c0f4193e0f18b5c200de3e1,1335292131,35.858483,-81.058253
387168,19-11-2020 18:01,3580000000000000.0,Hamill-D'Amore,health_fitness,4.96,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,17-07-1989,3b1cdca988fe3100c066ab8397b1a901,1384884103,38.41742,-94.245861
1072197,21-03-2020 17:30,3530000000000000.0,"Bahringer, Bergnaum and Quitzon",home,49.03,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,20-07-1984,07d5023c62d10c1a7a38e74cc0887124,1363887035,35.287246,-78.476373
241921,16-09-2020 18:09,4450000000000000.0,"Nicolas, Hills and McGlynn",entertainment,69.5,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",17-08-1986,1094847062ca14ccae7065aa27441f97,1379354970,38.713675,-74.880547
426786,3/12/2020 12:55,30100000000000.0,"Berge, Kautzer and Harris",personal_care,284.56,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",17-08-1980,d2c3e8dd7f9a49ab11759b0884f94f8f,1386075338,39.664884,-74.450571
836783,12/12/2019 18:29,213000000000000.0,Kuhn Group,food_dining,3.59,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),3/6/1984,332df637ae5211b1d5c14efda6dab39e,1355336999,34.644944,-81.895932
996317,11/2/2020 15:27,3590000000000000.0,Gutmann-Upton,misc_pos,527.79,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",5/3/1972,3b79f93c4e91344958f9a3ee577a27e7,1360596454,44.724242,-97.590607
114715,31-07-2020 13:27,30200000000000.0,"Kihn, Brakus and Goyette",personal_care,30.21,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,5/4/1962,bf79201fb74c288206d75ca240ea4950,1375277233,32.581477,-99.52538
877662,21-12-2019 21:45,639000000000.0,"Lesch, D'Amore and Brown",food_dining,4.47,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,5/6/1991,2babd4191b1b5579a0c47ba0202e878b,1356126303,44.619984,-74.17929
1250775,4/6/2020 23:29,4930000000000000.0,Eichmann-Kilback,home,86.08,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,7/6/1977,8ce8cbfb62ec461923c83538c0625aa5,1370388566,36.058715,-91.614425
107622,28-07-2020 12:58,4.47e+18,Turner and Sons,shopping_pos,47.39,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,22-11-1980,39b42280dd6eb4bc336260c3f47e594e,1375016314,43.366476,-72.129529
669880,12/10/2019 21:44,4270000000000000.0,Block-Parisian,misc_net,837.95,Joshua,Bryant,M,5452 Patricia Inlet Apt. 280,Nelson,NE,68961,40.201,-98.0684,732,Television/film/video producer,13-12-1956,18bb94b17665205a4fd976f57ef95d3b,1350078280,39.990728,-98.889052
470304,26-07-2019 14:31,4870000000000000.0,Torphy-Kertzmann,health_fitness,71.21,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,28-05-1982,65f1dce99b8ae71ff7dcd62d837bc174,1343313099,46.155681,-121.892287
156643,24-03-2019 18:32,630000000000.0,Eichmann-Russel,misc_pos,4.6,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,12/6/1972,30f2f68e75c5b8751189e13038d42b09,1332613929,45.625456,-86.5758
1136233,18-04-2020 19:37,4.8e+18,Harris Group,food_dining,8.92,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,13-03-1991,fec3ae259fad14491f9d7c2d89643819,1366313876,39.796286,-86.338771
47638,7/7/2020 11:30,3550000000000000.0,Bartoletti-Wunsch,gas_transport,73.58,John,Hudson,M,886 Nicole Key,Stillwater,OK,74074,36.1043,-97.0609,55345,Cabin crew,1/5/1948,a731b9349c9ec9575511675615e269d6,1373196635,36.507831,-97.050616
661034,8/10/2019 9:51,4310000000000.0,"Towne, Greenholt and Koepp",shopping_net,4.37,Maureen,Garza,F,169 Edward Inlet,Saint Louis,MO,63131,38.6171,-90.4504,927396,Occupational hygienist,12/3/1960,873caf4f218efe817e0b74ed46ba285f,1349689869,38.917615,-89.813503
818098,8/12/2019 13:13,4350000000000000.0,Kulas Group,health_fitness,75.69,John,Nichols,M,862 Anderson Highway,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,8/1/1979,9fa031be03308a2e902b8389bb1b2699,1354972437,44.834176,-89.666617
176578,22-08-2020 14:46,3520000000000000.0,Gulgowski LLC,home,137.61,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,30-11-1975,db5b73250a7dc4e45460724dcef4aaa2,1377182811,38.995778,-85.840047
222751,8/9/2020 11:49,4660000000000000.0,Block-Parisian,misc_net,6.05,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,4/11/1945,2cfc2712a3d8005ffe02f7370c6462ef,1378640994,40.085125,-80.416098
906985,28-12-2019 14:47,2280000000000000.0,Pfeffer and Sons,shopping_pos,2.19,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,27-12-1997,36433fb25d89f17ec61db4418a3d6313,1356706040,33.100096,-83.304576
474880,14-12-2020 06:47,4790000000000.0,"Herman, Treutel and Dickens",misc_net,9.12,Kristin,Williams,F,36366 Smith Road,Miamisburg,OH,45342,39.6321,-84.2675,36784,"Investment banker, corporate",31-07-1941,18bca99656eb42f64eef1c00f0a3a3c9,1387003679,38.730791,-83.783149
213773,5/9/2020 1:29,3560000000000000.0,Mayert Group,shopping_pos,7.01,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,26-01-1931,2d3e79c152e9d91b4f8f5ffd7df1e611,1378344545,32.423087,-93.871815
914467,29-12-2019 19:43,36100000000000.0,Gerhold LLC,home,58.67,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,26-06-1926,dbe1577499d70f643eb4ea7237a998da,1356810192,38.213192,-83.14562
346849,12/6/2019 3:34,4.96e+18,"Schoen, Kuphal and Nitzsche",grocery_pos,62.76,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,21-12-1980,e80aeaf1144f66d6ec2aa05ea20c6fe1,1339472041,40.146312,-74.864654
61387,12/7/2020 19:20,4290000000000.0,Haag-Blanda,food_dining,11.43,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,23-08-1940,beec0b74ba0aa858bb76871bf06c8657,1373656806,38.14018,-80.372989
27339,16-01-2019 17:37,4200000000000.0,Terry Ltd,home,35.34,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,20-08-1971,22ce2239a556484f49a8deea2ab8d90e,1326735457,42.351389,-95.85221
511474,10/8/2019 3:17,3530000000000000.0,Schamberger-O'Keefe,grocery_pos,178.46,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,37663,36.4715,-82.4834,87124,Warden/ranger,14-02-1987,386ac00cc4cccff017eef58d94a1f6e2,1344568655,37.342743,-82.218598
361729,8/11/2020 21:19,180000000000000.0,Windler LLC,kids_pets,30.26,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,8/12/1953,2324b729b4d16db2034bc93df8712a24,1383945569,34.95002,-81.242565
731147,8/11/2019 23:49,3550000000000000.0,"Bradtke, Torp and Bahringer",personal_care,23.79,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,9/10/1976,95a450aa2d03acfaf3d102ff7d256018,1352418579,43.482899,-73.492233
390385,28-06-2019 00:03,4430000000000000.0,Strosin-Cruickshank,grocery_pos,116.39,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,4/11/1939,bfe34d1453d3baa375c4246790543795,1340841826,40.222147,-105.711653
162447,17-08-2020 10:07,340000000000000.0,Johns-Hoeger,entertainment,9.78,Sophia,Dickson,F,9047 Rodriguez Turnpike,Gibsonville,NC,27249,36.1183,-79.5685,12486,Arboriculturist,9/2/1934,17cba46f069af189cf230733232f6aec,1376734079,36.892998,-80.541419
424567,9/7/2019 14:34,6510000000000000.0,Torphy-Kertzmann,health_fitness,48.61,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,4/5/1984,5d2daddd2bd9ca52939b18472467d0c6,1341844498,31.798546,-94.605778
383364,24-06-2019 19:19,3550000000000000.0,Beier LLC,entertainment,21.01,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,5/3/1999,e4c15eca9c698680c7df49a4a55b5628,1340565549,32.687424,-91.411789
37641,4/7/2020 16:03,4170000000000000.0,Jakubowski Group,food_dining,111.91,Ashley,Mcdonald,F,3160 Tina Estates Suite 234,Marietta,SC,29661,35.0296,-82.5136,5648,Museum/gallery exhibitions officer,6/10/1934,42e34a2b8981ce6d86a3981cfc076f78,1372953804,35.275294,-81.69333
214894,5/9/2020 16:56,3570000000000000.0,Fadel Inc,health_fitness,11.93,Stephanie,Murphy,F,526 Stacy Walks,Barnard,SD,57426,45.7205,-98.5534,63,Systems developer,30-10-1969,f52b26d3984c9f2747d2dc37f3e373de,1378400216,45.577751,-98.614565
211399,18-04-2019 02:19,180000000000000.0,Dare-Marvin,entertainment,86.83,Connie,Carroll,F,872 Justin Views Suite 746,Duncan,MS,38740,34.047,-90.7652,466,Trading standards officer,3/4/1955,23002e08c1bf514c978458792161f9e5,1334715596,33.996575,-90.462371
488665,16-12-2020 22:34,4380000000000.0,"Hettinger, McCullough and Fay",home,17.03,John,Robertson,M,209 Austin Stream Apt. 231,Indianapolis,IN,46290,39.9347,-86.1633,910148,Academic librarian,22-09-1987,073f3842b9ce5a0f464736837b7fc9e6,1387233285,40.895658,-87.140523
